review,stars,label,food,cleanness,price,view,workers,space
سلام وخسته نباشید من و پدر ومادرم 5/6/ 1394 تابستان 1394 در این هتل بودیم این هتل بسیار عالی و کارکنان بسیار خوب بود و خدمات هتل خیلی عالی بود صبحانه اش خیلی خوب و همه چی کامل بود و از همه چی مهم تر که من خیلی خوشم امد و کافی شاپش بسیار عالی بود و نماز خونه وهتل وحمام و دست شوییش هم بسیار تمیز و بسیار عال بود و هر موقع که کیش رفتید کشتی نوید و رستوران صفدری وی ای پی یادتون نره مخصوصا کشتی نوید که امید رجبی و مجتبی امیر علیان که خواننده های کشتی نوید عالی بودن,5,2,,,,,,
"هتل نارنجستان در محل خوبی قرار گرفته و همه چیز در این هتل مرتب است و تنها ایرادی که می توان گرفت
1. کمبود پارکینگ در تعطیلات
2. مناسب نبودن کیفیت غذا",4,1,,,,,,
ما 5 شهریور 94 اونجا بودیم سکوتش عالی بود غذای رستوران خیلی بد رستوران سر پوشیده در حال بازسازی بود رستوران بازشم پر از گربه و زنبور،ما اتاق لوکس بودیم امکاناتش خوب بود اما رسپشن خوب نبود و نمیخواست به ما جا بده!! با اینکه رزرو داشتیم. دوچرخه سواریشم فقط جاشو داره نه دوچرخه. کلا هم چون بنایی دارن بیشتر محیط نیمه کارست.,2,0,,,,,,
من وهمسرم سال 87 هتل اتر ک اقامت داشتیم .تمیزی واسه ما خیلی مهم بود فوق العاده تمیز بود .،ما راضی بودیم😊,4,2,,,,,,
ما تايم داريم،، سالي يك ماه ميايم،، اينترنت خوب نيست،،امكانات كم، قيمته غذا و وسايلى مثل بيليارد ،بالا،، هتل 4 ستاره از اينجا بهتره،، نظافت خوبه، طرز برخورد مسئولانش خوبه،، امكانات صفر,3,0,,,,,,
برای چندمین بار هستش که هتل تهران رو از طریق همین سایت رزرو میکنم.برخورد تمام پرسنل هتل خوب و عالی بوده .بسیار زیبا و تمیز و از نظر موقعیت مکانی عالی ست.بدون شک با اقامت در این هتل سفر خوب و به یاد ماندنی را خواهید داشت,5,2,,,,,,
عالي .حرف نداشت از نظر رسيدگي اتاقااااااااا.صبحانه ناهار شام....عالي پرفكت....از همه كاركنانش تشكر ميكنم........به همگي خسته نباشيد ميگم و از اقاي سزاوار تشكر ميكنم,5,2,,,,,,
ما در يك مهر به مدت سه شب به هتل فردوسي رفتيم پرسنل برخورد خوبي داشتند اما موقعیت پاركينگ هتل بسيار بد بود كيفيت غذا متوسط بود چيدمان اتاق بسيار بد بود و اتاق بسيار كوچك بود ما مجبور بوديم پس از هر بار خروج از اتاق يا هتل يك رمز جديد از پذيرش دريافت كنيم بعضي وقتها هم در اتاق اينترنت قطع مي شود و سرعت اينترنت بسيار پايان بود اگر بخواهم به هتل امتياز بدهم از پنج دو و نيم تا سه ميدهم,1,1,,,,,,
"من در تاریخ 28 مرداد 94 به مدت دو شب به همراه همسر و دخترم در این هتل اقامت داشتم. هم اکنون در اتاق انتظار هتل منتظر هستم. چون امشب این جزیره زیبا را ترک خواهیم کرد.
برخورد پرسنل هنگام پذیرش و در مدت اقامت عالی بود. اتاق از هر نظر در خور یک هتل 5 ستاره بود. نظافت اتاق عالی بود. هنگام استراحت سکوت مطلق برقراربود. من در مسافرت های بعدی بدون شک این هتل را انتخاب خواهم کرد چون کوچکترین نکته منفی در مدت اقامت ما وجود نداشت.",5,2,,,,,,
سلام . من 26 مرداد 94 به مدت یک شب اتاق یک تخته رو رزرو کردم . هتل شیک و تمیز . برخورد پرسنل خیلی خوب .نظافت خوب بود . سفارش هایی که برای عذا میدادم که غذا رو تو اتاق بیارن خیلی سریع انجام میشد و غذا هم کیفیت خوبی داشت .من در مدت اقامت از اتاقم خارج نشدم ولی هر چی ميخواستم سریع آماده میشد . فقط برای صبح قهوه فرانسه خواستم که گفتن نداریم . بقیه موارد خوب بود .,5,2,,,,,,
سلام من به همراه همسرم اقامت خوبی رو تو این هتل داشتیم و همه چیز عالی بود نظافت و رستوران و غذاها حرف نداشت,5,2,,,,,,
"اقامت در این هتل شما را بیاد بازار و مغازه های موجود در آن میاندازد چون روی همه چیز پلاکارد قیمت نصب شده دائما از این میترسید که اگر مثلا"" لیوان از دستتان بیافتد چقدر باید غرامت بپردازید البته طبیعی است که اگر کسی موجب خسارتی به اموال هر هتلی بشود باید آن را جبران کند ولی من هیج جای دیگری این اتیکت قیمت را روی وسایل ندیدم.ضمن اینکه علی رغم ذکر این نکته که هتل استخر دارد استخر هتل فقط برای بچه های زیر 10 سال بود. ما در مقایسه با هتل های پارس خصوصا هتل پارس الگلی به این هتل نمره 1 هم نمیدهیم کلا تجربه سفر خوبی نبود هزینه فوق العاده بالا و امکانات متوسط",2,0,,,,,,
سلام دوستان. من در ضلع غربی اقامت داشتم و واقعا مایه شرمندگی بود. امکانات در حد دهه چهل شمسی. وسایل قدیمی ،پرده ای اویزان درو پنجره قدیمی و کثیف و اصلا در حد یک هتل پنج ستاره نبود . برای همه کار باید پول زیاد پرداخت میکردی حتی برای استفاده از استخر یا کامپیوتر که تو همه کشورها جزو خدمات هتل در نظر گرفته میشه. این هتل برای همون پنجاه سال پیش بی نظیر بوده و بس.,1,0,,,,,,
"سلام من به همراه خانوادم 1 ماه قبل این هتل رو برای سفر انتخاب کردیم. همه چیز هتل عالی بوداز برخورد کارکنان گرفته تا امکانات خود هتل ازجمله صبحانش. ...
با این که تاحالا هتل های 5 ستاره زیادی رو تجربه کردیم این یکی از بهترین هتل ها بود",5,2,,,,,,
هتل بسیار شیک و قشنگی بود غذاهای خوب و پرسنل بسار مودب و اینکه منظره قشنگی از تهران را میشه دید و مهمتر اینکه حس آرامش خوبی رو به آدم منتقل میکنه.,5,2,,,,,,
با سلام.به نظرم امکانات هتل نسبت به قیمت دریافتی (حتی با احتساب تخفیف) پایینتر است. یکی از ایراد بزرگ هتل عدم سرویس دهی به اتاق هاست :1- خالی بودن جعبه دستمال کاغذی با وجود اینکه درخواست تعویض شد و بی نتیجه بود 2- اتاق دو تخته با یک کاناپه تختخواب شو را به جای سه تخته معرفی و به ما دادند.,3,0,,,,,,
ما هر از یک مدت به انجا میرویم فقط هتل سان سیتی را انتخاب کردیم اتاق های فوق العاده تمیز و شیک بانورگیری بسیار عالی دارد.فقط تنها مشکل جزیی او صبحانه میباشد.,3,2,,,,,,
